step	time	T	T-cg	T-at	Ekin	res	angle_252_cross	angle_254_cross	angle_255	angle_256	angle_257	angle_258	angle_259	angle_260	angle_261	angle_262	angle_263	angle_264	angle_265	angle_266	angle_267	angle_268	angle_269	angle_270	angle_271	angle_272	angle_273	angle_274	angle_275	angle_276	angle_277	angle_278	angle_279	angle_280	angle_281	angle_282	angle_283	angle_284	angle_285	angle_286	angle_287	angle_288	angle_289	angle_290	angle_291	angle_292	angle_293	angle_294	angle_295	angle_296	angle_297	angle_298	angle_299	angle_300	angle_301	angle_302	angle_303	angle_304	angle_305	angle_306	angle_307	angle_308	angle_309	angle_310	angle_311	angle_312	angle_313	angle_314	angle_315	angle_316_cross	angle_317_cross	angle_318_cross	angle_319_cross	angle_320_cross	angle_321_cross	angle_322_cross	angle_323_cross	angle_324_cross	angle_325_cross	angle_326_cross	bond_125_cross	bond_126_cross	bond_127_cross	bond_129	bond_130	bond_131	bond_132	bond_133	bond_134	bond_135	bond_136	bond_137	bond_138	bond_138_cross	bond_139	bond_140	bond_141	bond_142	bond_143	bond_144	bond_145	bond_146	bond_147	bond_148	bond_149_cross	bond_150_cross	bond_35	dihedral_0	dihedral_0_cross	dihedral_176	dihedral_190	dihedral_191	dihedral_30_cross	dihedral_51	dihedral_60	dihedral_61	dihedral_61_cross	dihedral_64_cross	tab-cg
492750	492.75	2.49821	2.47525	2.50088	25182	0.492749	666.942	28.4075	257.145	236.593	278.515	231.363	156.287	233.498	198.674	159.487	173.22	174.738	176.148	183.795	208.27	184.085	170.578	202.657	173.536	193.834	186.165	190.169	166.604	162.358	128.318	168.153	191.453	199.786	235.394	221.355	214.81	227.747	225.883	89.2229	77.4171	20.0367	27.113	17.063	17.6589	29.2872	235.044	37.0302	101.816	83.9697	138.018	110.657	126.647	117.477	98.4909	73.5061	94.8523	84.8973	112.564	84.1455	132.867	120.654	105.143	162.401	128.516	115.819	112.609	97.1327	95.756	184.941	127.442	130.886	175.693	238.114	128.714	1018.69	27.2092	39.9453	11.1426	20.8143	749.391	491.154	57.985	237.096	505.093	955.561	409.911	463.238	826.275	905.437	450.449	320.613	51.7894	68.4023	19.3347	81.3411	35.2041	242.143	124.481	397.532	225.384	112.038	297.055	136.154	411.527	648.687	507.848	0	0	-640.624	61.2749	675.182	602.307	4287.22	1272.67	793.89	19.175	190.877	-4302.1
493000	493	2.48294	2.47525	2.48384	25028.1	0.492999	678.373	28.3049	257.68	176.911	221.298	229.039	149.369	226.646	171.19	182.878	150.697	132.587	149.914	183.957	191.111	154.796	217.019	166.829	156.021	169.191	211.582	221.198	151.024	142.891	156.118	190.962	218.286	173.665	231.828	184.545	234.248	207.873	196.749	105.223	128.499	22.1394	29.5022	21.8259	35.2326	36.6587	254.666	19.7314	52.7822	90.0598	103.278	109.168	123.823	176.129	111.365	139.86	114.512	113.121	93.0899	112.321	88.4058	122.573	110.526	97.1101	108.644	79.7726	82.9456	98.1199	146.104	219.885	148.125	149.994	140.113	212.26	135.64	1027.46	15.173	17.2138	31.9339	18.2485	729.428	501.478	52.8576	216.508	472.158	954.296	475.546	440.106	876.285	924.139	418.139	285.874	33.2339	39.6152	20.9364	66.5017	19.4136	198.92	104.016	352.574	212.946	111.543	304.053	120.194	404.511	674.871	462.112	0	0	-637.984	63.965	669.867	656.554	4325.81	1268.83	786.776	20.618	197.336	-4376.82
493250	493.25	2.4532	2.47525	2.45064	24728.3	0.493249	689.913	31.0854	244.428	208.123	204.405	212.187	157.851	162.683	173.231	156.694	176.024	157.923	227.877	211.269	198.699	169.401	187.557	193.884	179.797	176.81	190.401	186.612	165.736	178.792	185.243	183.588	204.478	172.746	201.633	237.255	215.371	211.033	230.476	99.1394	69.9136	18.497	21.8386	31.613	38.9929	17.469	238.951	17.6645	70.2052	97.5341	94.8614	103.541	127.632	139.679	97.3177	111.551	113.235	132.511	90.92	124.375	101.516	83.682	99.6336	99.0237	110.303	110.933	122.716	97.8391	115.797	205.526	131.456	130.626	165.328	215.146	158.275	1022.47	10.2266	27.1958	22.4279	24.4797	738.955	498.908	45.3492	212.411	485.171	948.603	474.576	480.598	812.523	941.397	455.933	304.639	39.1902	49.8665	27.4632	82.3375	25.3539	239.958	113.205	365.288	267.557	144.312	283.163	99.5595	423.649	614.649	420.398	0	0	-632.902	92.9038	681.528	650.638	4262.36	1259.83	780.813	18.9798	192.947	-4376.75
493500	493.5	2.47119	2.47525	2.47072	24909.6	0.493499	701.556	33.4528	205.708	242.887	252.662	203.074	194.99	252.849	197.414	182.821	205.747	158.624	156.564	173.622	159.729	213.148	180.758	168.009	155.497	184.502	188.988	181.288	168.686	176.006	145.857	160.361	183.952	198.256	206.311	250.245	233.12	255.64	217.243	98.1846	85.8198	27.1471	23.8853	28.3615	19.9881	6.26084	259.626	18.2432	55.431	83.5901	94.0288	121.836	149.805	132.996	75.2518	63.1634	121.913	142.864	100.077	88.5858	83.0988	89.6627	98.7145	121.165	142.457	117.622	91.5382	78.2317	92.3992	221.035	156.223	167.848	172.554	190.704	146.506	991.757	20.0161	24.7259	32.122	26.3716	791.592	500.255	47.1625	213.04	495.546	911.324	493.331	445.929	915.608	969.122	435.387	277.474	56.178	48.271	20.1779	82.5224	30.408	243.043	119.378	358.629	224.639	157.406	231.116	129.523	434.863	648.006	514.651	0	0	-627.939	82.3135	667.07	626.78	4275.99	1249.14	793.205	15.6263	186.699	-4372.98
493750	493.75	2.44164	2.47525	2.43773	24611.7	0.493749	710.193	35.1116	225.169	254.224	216.86	182.223	146.404	172.748	166.13	145.81	180.956	163.163	179.996	187.797	209.119	166.451	162.826	146.879	167.347	176.801	172.25	171.952	184.763	158.311	137.317	170.623	183.963	169.498	238.449	251.375	285.611	228.968	222.079	87.203	94.5425	24.8318	14.1619	21.9698	9.26916	24.5666	217.103	27.5897	90.7892	92.1624	121.682	104.711	142.93	150.226	91.4038	98.3347	120	116.786	103.799	89.5159	72.4383	125.058	110.135	135.368	97.4426	109.343	81.0096	77.1173	103.606	210.85	137.635	180.448	152.121	199.586	125.704	999.707	23.674	12.7219	27.1162	31.5976	820.05	512.308	47.6289	209.172	474.109	984.197	481.693	432.924	784.278	877.771	447.656	292.938	53.9364	51.8472	23.8525	83.6531	36.7048	272.314	115.792	355.831	211.073	98.9731	266.207	111.601	473.824	596.341	461.383	0	0	-643.466	96.1641	671.233	645.032	4267.32	1263.95	740.384	20.004	202.756	-4303.85
494000	494	2.44842	2.47525	2.4453	24680.1	0.493999	696.095	36.2048	243.754	229.1	222.325	223.204	153.612	192.903	154.762	184.793	200.022	172.804	166.17	178.549	177.773	197.555	155.101	169.996	147.162	176.22	174.914	207.397	163.025	182.032	206.305	216.085	197.885	182.934	235.306	206.749	185.276	244.583	208.33	109.218	68.6266	18.1517	18.7636	26.0806	17.2573	17.617	209.952	19.0156	114.538	79.7262	80.2663	98.4405	143.405	166	88.5549	92.6834	114.421	126.667	96.2021	95.9332	81.6429	96.8326	87.9318	126.529	150.458	113.181	86.2425	88.2812	91.9276	212.725	133.758	152.829	203.764	208.25	151.036	981.929	19.6268	29.6538	17.968	38.9342	770.062	526.589	43.7172	246.352	501.225	915.59	450.924	420.431	793.304	876.429	439.691	244.38	59.5048	39.9547	35.4514	73.6816	18.3316	241.459	115.248	328.971	267.198	106.461	235.391	129.697	486.689	626.077	423.537	0	0	-645.852	94.9434	657.4	630.164	4281.08	1266.8	758.47	18.1483	187.656	-4314.96
494250	494.25	2.41759	2.47525	2.41088	24369.3	0.494249	696.052	35.1286	194.607	227.735	191.349	238.625	133.187	167.285	189.086	159.248	151.859	167.743	179.836	160.965	149.684	161.504	181.017	159.539	173.048	182.244	212.233	200.056	190.091	153.735	147.88	180.291	199.376	178.37	240.228	200.32	203.625	228.609	209.773	99.9916	103.83	25.9883	29.5504	27.2205	32.3258	13.7409	216.278	23.0634	100.128	76.2962	101.87	103.137	103.788	161.336	79.3764	102.687	96.2225	126.952	97.6366	100.395	71.6511	104.502	105.424	133.699	114.271	109.814	123.554	104.956	124.486	209.485	163.305	168.372	161.449	261.218	134.033	1065.59	13.0264	50.7117	16.9104	20.9823	734.191	499.964	48.7579	203.608	449.479	977.506	435.688	416.422	891.141	962.008	422.697	289.277	42.7382	69.2431	28.0086	78.5535	18.1014	278.947	139.717	369.786	281.652	126.448	279.743	142.483	405.617	703.65	439.025	0	0	-653.724	98.5819	670.096	608.784	4256.25	1268	778.619	16.9042	186.487	-4332.37
494500	494.5	2.53498	2.47525	2.54193	25552.6	0.494499	703.924	34.9037	199.487	209.177	230.753	186.729	123.037	220.149	165.17	172.589	188.806	157.879	175.712	174.665	164.475	156.397	174.157	213.695	206.262	194.451	170.241	185.15	153.009	151	178.134	183.013	184.183	173.048	204.037	212.923	230.834	192.911	206.787	121.677	79.2787	29.2316	18.1623	30.3328	43.014	20.8308	231.731	35.2733	70.7592	94.1315	92.0911	115.389	149.002	140.464	84.6053	105.177	151.118	105.817	127.322	97.5887	83.43	113.624	112.42	120.627	145.13	104.897	86.9865	103.933	128.008	213.071	138.299	149.863	153.193	194.505	123.152	1118.87	17.281	21.9376	10.9821	20.852	731.207	486.737	53.7195	201.529	522.031	1051.26	413.53	502.337	881.981	892.668	439.075	269.776	42.5922	63.9606	20.5015	86.5236	29.3995	287.554	114.786	371.919	258.433	153.87	246.807	148.223	455.892	658.716	505.884	0	0	-644.418	84.6091	660.399	649.576	4266.35	1293.09	766.895	14.2913	193.239	-4335.58
494750	494.75	2.50393	2.47525	2.50726	25239.6	0.494749	680.04	34.2823	182.138	218.804	216.586	227.499	158.38	178.759	190.352	159.383	175.446	161.523	192.829	189.05	155.541	170.625	168.739	199.132	168.764	151.461	147.333	158.67	148.597	141.955	140.142	149.143	192.1	168.854	257.059	221.647	224.736	199.712	237.173	87.0998	71.415	24.5014	27.7038	31.3227	24.4539	28.4393	224.456	27.169	103.402	81.0881	123.54	115.177	109.038	134.053	97.8006	99.835	86.1869	100.721	112.045	90.7849	102.248	89.5662	105.072	111.042	117.881	102.843	108.267	91.4099	88.0564	238.688	142.937	170.334	158.359	208.127	143.157	980.366	37.4235	21.3547	24.7322	25.991	713.954	493.986	66.7621	251.324	480.531	951.192	496.52	479.847	839.415	876.096	416.981	273.921	30.446	52.5189	29.3401	92.1259	16.1707	221.687	125.993	394.676	243.425	123.706	261.646	165.673	410.24	669.4	404.739	0	0	-642.912	89.6637	680.41	643.699	4273.87	1316.63	758.706	14.5942	198.441	-4291.2
495000	495	2.48143	2.47525	2.48215	25012.8	0.494999	679.474	35.4348	284.337	212.508	220.76	220.972	149.054	213.744	155.758	177.951	174.177	171.201	196.617	181.309	181.133	191.796	182.321	153.482	149.825	207.697	183.31	197.187	169.71	155.564	149.301	161.168	178.05	166.613	218.406	192.472	251.162	255.401	268.626	56.9544	69.3042	13.887	24.8495	25.3598	28.832	30.1353	223.079	18.6128	73.953	100.075	97.8562	114.855	138.884	128.423	81.2144	88.477	80.0732	121.647	127.882	76.4708	103.95	110.506	98.7975	123.909	148.094	102.743	98.355	116.245	121.169	212.516	150.546	171.992	188.808	239.86	137.138	1018.95	14.8249	36.1748	17.7136	31.2626	673.687	487.311	65.3582	318.514	515.025	1004.2	445.604	412.312	808.344	990.73	395.618	291.802	41.3574	58.936	23.4403	97.9949	23.4409	219.181	143.665	320.123	256.373	123.459	266.01	124.076	421.645	684.545	462.762	0	0	-640.492	83.0996	655.586	576.11	4235.13	1285.5	778.605	16.3798	196.07	-4309.44
495250	495.25	2.50155	2.47525	2.50461	25215.6	0.495249	684.97	35.0246	203.534	232.816	226.112	176.039	149.96	197.614	193.3	169.297	183.165	164.805	178.676	184.658	202.046	215.646	192.367	207.369	181.751	173.242	216.145	199.833	173.413	153.292	153.852	163.885	156.806	154.735	234.868	186.67	219.167	227.986	260.438	76.3031	71.0996	51.446	23.3951	19.1398	19.9926	50.8628	220.308	19.4473	76.3677	96.7629	95.9586	130.108	90.321	149.957	85.0965	109.38	90.0561	101.27	112.052	97.126	85.2667	98.5205	111.181	143.586	112.202	119.932	85.3103	116.257	98.4278	208.251	134.766	158.767	191.76	189.019	133.213	998.686	20.4469	21.0677	11.7698	21.0737	681.097	489.361	66.1516	245.784	486.859	993.584	438.251	419.88	851.274	819.237	455.631	352.751	46.2031	63.8332	50.9462	62.6269	36.4658	263.059	101.991	348.615	247.314	163.297	244.895	107.997	453.265	707.187	448.627	0	0	-637.383	67.8296	667.949	626.291	4268.21	1314.7	781.44	21.5979	198.463	-4335.62
495500	495.5	2.45838	2.47525	2.45642	24780.4	0.495499	689.73	33.189	207.715	211.379	251.229	230.499	156.179	158.734	173.348	159.137	161.232	141.624	156.214	158.669	161.759	206.17	157.731	172.012	142.128	161.312	238.014	179.821	195.987	128.867	175.619	173.455	180.646	173.432	230.771	244.776	222.198	232.004	272.314	56.9293	60.2055	31.1134	24.7166	27.7275	24.5198	20.4001	245.967	10.5207	80.4835	73.9901	128.673	110.311	105.802	101.375	88.3102	81.6488	108.345	117.487	95.2818	88.2915	85.4378	133.262	77.3164	158.256	140.056	95.0058	87.8639	84.5134	96.9302	244.517	120.285	152.397	162.65	206.357	147.733	959.884	20.8765	23.7698	46.759	33.3091	707.526	503.541	56.2909	223.973	501.269	893.217	403.436	446.118	866.296	917.462	423.356	301.733	48.8983	58.5796	18.6888	77.7697	31.1115	263.183	131.803	409.562	241.856	115.31	237.054	133.626	435.221	655.172	448.175	0	0	-631.537	76.7476	678.37	622.569	4258.41	1266.91	825.008	21.0878	205.616	-4316.89
495750	495.75	2.49257	2.47525	2.49458	25125.1	0.495749	691.588	31.5498	276.775	200.993	260.696	230.183	186.98	185.85	187.978	197.986	196.459	184.494	210.694	187.274	183.161	203.075	200.547	152.313	166.277	192.594	177.032	199.377	177.402	196.306	239.107	155.629	183.1	199.855	234.563	214.927	214.355	187.624	209.084	81.966	96.4026	20.4184	34.4473	21.0004	27.0004	19.6055	206.139	17.7179	97.0997	106.705	101.081	102.787	90.4415	105.593	76.7629	104.869	158.634	95.3175	120.844	108.373	104.071	119.13	92.6139	123.636	114.814	98.8426	110.93	96.6367	111.443	198.087	169.738	162.039	168.706	195.051	154.035	1067.82	17.4295	27.2778	27.411	20.1255	716.948	488.589	59.4713	249.221	443.696	1019.02	455.291	482.572	832.126	1004	426.199	255.875	52.3476	52.8156	25.8999	71.9173	21.9523	293.52	114.039	420.584	230.665	125.342	262.202	134.449	422.871	556.507	450.202	0	0	-632.024	73.0306	681.957	612.776	4249.47	1251.55	803.823	22.5738	199.885	-4279.74
496000	496	2.47452	2.47525	2.47444	24943.2	0.495999	701.7	28.1672	193.508	191.032	229.52	198.156	127.447	210.292	212.103	162.387	199.428	158.538	153.304	165.276	191.388	173.662	138.7	152.79	162.82	208.129	200.384	184.736	155.15	161.034	157.426	186.315	193.844	211.124	230.596	288.6	249.69	186.411	244.998	64.1662	71.6609	23.9871	22.3494	19.7877	15.9875	21.6936	183.743	15.4302	123.836	90.2503	107.082	99.8758	106.12	151.631	98.3259	115.869	123.141	115.27	118.341	110.19	95.4942	79.9325	67.1761	126.879	149.782	115.157	96.528	79.75	94.9429	196.428	135.159	151.234	146.117	237.646	127.262	1078.51	22.0803	18.5309	14.4297	23.9008	690.052	486.847	64.8551	241.94	502.809	888.879	475.513	461.027	889.558	968.355	444.996	325.074	42.2615	38.6057	16.0192	89.1665	28.4273	226.36	125.028	392.343	246.799	147.246	240.728	115.256	441.748	641.035	469.662	0	0	-641.604	68.1212	651.814	589.635	4250.6	1249.15	776.01	23.8713	197.003	-4290.21
496250	496.25	2.46663	2.47525	2.46563	24863.6	0.496249	685.609	28.6675	253.891	209.147	209.905	235.195	148.874	218.462	160.177	163.053	184.344	183.028	175.128	169.781	171.877	193.847	210.444	181.93	142.855	217.118	209.119	205.673	192.097	139.309	163.271	179.078	185.509	196.234	213.061	247.895	201.206	241.653	195.657	109.399	105.705	23.7481	29.5954	23.9161	20.1306	48.2508	219.545	24.7728	74.1276	96.4137	129.178	111.868	138.087	128.835	88.8029	99.0385	101.719	106.864	82.2702	100.866	89.0979	102.67	118.108	126.429	152.424	109.833	95.0911	107.041	145.637	231.163	129.901	130.912	146.195	228.1	127.755	1088.27	32.7474	42.6886	29.1572	23.4169	639.223	489.748	65.4116	241.567	469.987	961.451	358.79	400.605	875.313	863.784	426.305	275.639	30.6514	55.8566	13.8516	69.3826	19.4877	264.555	116.793	397.727	265.379	175.319	220.149	112.761	432.625	636.696	461.005	0	0	-650.777	75.7954	664.968	600.541	4273.48	1259.42	767.137	23.0302	195.294	-4287.66
496500	496.5	2.45409	2.47525	2.45163	24737.3	0.496499	682.354	25.0152	197.271	221.076	197.74	250.113	180.73	189.7	166.761	174.756	179.567	153.055	174.575	154.19	172.948	217.11	173.173	157.682	167.971	129.581	217.201	194.631	153.863	163.902	165.382	181.485	164.541	175.377	249.23	229.371	199.549	234.019	266.668	75.1503	41.4702	31.3715	23.4851	24.915	19.04	21.5846	177.32	24.2259	107.008	122.344	116.27	93.2403	126.73	142.414	82.304	89.6576	106.5	143.487	129.934	88.5696	104.002	101.307	116.566	103.744	136.804	106.818	95.6094	118.984	110.911	215.57	153.129	157.84	164.326	212.633	147.507	1081.01	40.5866	14.5978	25.0277	27.085	696.109	471.556	57.3082	247.152	564.619	930.557	424.038	454.691	897.001	1013.27	512.424	279.71	49.3857	65.3205	24.0242	85.0139	24.6839	224.608	115.687	383.655	297.383	126.929	252.316	131.776	474.445	636.045	462.374	0	0	-637.511	92.384	668.311	645.01	4257.02	1253.27	782.262	23.7587	197.512	-4268.75
496750	496.75	2.45182	2.47525	2.4491	24714.4	0.496749	678.978	27.1682	210.925	252.21	208.15	211.487	141.146	177.198	164.278	159.809	179.955	161.608	157.513	195.604	165.275	210.772	154.317	202.213	167.812	210.619	163.713	176.662	120.224	152.149	167.834	151.753	200.088	172.938	246.06	190.325	200.196	236.275	218.882	87.7793	89.6461	19.2576	19.412	18.2008	41.1795	24.5298	227.595	12.3831	77.6987	78.1717	84.798	95.054	141.242	145.805	90.8553	101.283	103.101	90.5954	81.7964	99.5966	115.239	109.683	106.326	119.92	156.174	110.359	93.7175	99.8174	79.6133	189.093	133.232	120.183	134.463	221.735	122.45	1089.82	19.9457	28.1754	21.6051	21.0977	685.768	458.381	56.9849	247.233	516.67	954.191	442.528	383.698	882.943	954.964	429.365	302.669	48.3936	53.1551	34.6891	93.5735	12.0249	279.794	140.33	386.676	258.529	104.281	243.456	135.112	433.314	628.845	379.037	0	0	-621.033	79.4963	661.473	619.912	4274.11	1264.08	786.732	24.0644	205.874	-4296.59
497000	497	2.51687	2.47525	2.5217	25370	0.496999	673.228	26.6715	220.785	237.003	198.913	191.739	150.327	182.635	190.425	145.735	164.39	150.365	213.96	192.403	163.093	206.002	170.299	135.231	174.965	164.905	181.69	200.856	170.035	172.561	173.021	194.396	207.498	185.484	208.499	245.655	190.584	238.126	216.044	112.877	83.8335	19.3949	38.8334	28.3405	22.8651	14.3872	246.449	20.2719	74.9047	75.8635	134.573	89.9845	129.178	151.253	93.15	95.5378	93.4363	113.62	95.4343	86.2009	101.707	115.925	119.629	98.9934	106.481	111.727	123.601	113.446	109.75	207.259	127.701	145.035	141	251.656	120.882	1075.58	19.6168	34.8393	12.8665	22.8655	727.632	441.738	48.6384	192.235	533.652	1002.01	449.28	392.523	825.044	907.963	393.394	313.932	41.0025	55.2637	24.0121	80.3743	25.671	251.32	149.335	383.055	265.551	126.293	235.464	125.403	440.017	546.937	467.255	0	0	-631.734	64.7785	668.526	623.246	4257.52	1251.22	784.692	17.1059	200.1	-4217.9
497250	497.25	2.48351	2.47525	2.48447	25033.8	0.497249	680.698	26.4992	201.148	221.895	229.782	210.082	160.862	197.045	153.834	200.55	163.775	161.486	197.343	188.377	175.381	194.121	195.925	176.709	157.094	212.556	201.346	200.998	167.884	144.756	163.7	170.345	171.543	184.749	248.187	229.825	208.452	235.629	264.324	53.4992	79.6075	22.3269	31.2283	19.9498	29.7053	20.9029	183.475	29.0226	87.3493	138.548	105.158	122.285	118.658	136.274	85.7482	85.9305	71.7981	109.482	94.7748	100.438	72.2537	105.359	108.608	106.951	134.269	98.5169	83.7708	114.73	110.13	261.224	149.144	188.48	156.253	214.773	147.554	1049.07	27.383	16.7729	29.3032	24.794	696.581	452.253	54.6723	238.415	465.89	1031.15	391.48	425.084	802.355	894.346	504.701	340.816	44.2537	45.2879	21.8199	71.8016	22.2932	207.199	130.185	405.428	275.315	136.236	259.153	125.59	447.767	577.146	431.88	0	0	-630.075	86.2293	682.732	676.028	4233.04	1242.81	783.938	20.0434	205.285	-4238.32
497500	497.5	2.48538	2.47525	2.48656	25052.6	0.497499	686.624	29.4287	228.271	241.481	245.709	225.602	154.578	214.783	142.691	161.097	144.049	174.986	211.281	219.213	162.749	173.359	179.543	177.169	174.175	210.23	183.609	171.219	169.724	142.469	152.657	173.033	193.049	168.139	227.002	218.634	240.516	211.669	205.079	100.325	98.7219	12.4765	23.1365	30.6592	28.9512	22.9502	225.25	17.602	82.5161	100.857	104.422	109.412	131.57	171.867	92.9	95.0718	128.698	105.773	100.044	93.8193	81.5191	91.177	114.569	99.4695	136.108	97.4989	94.6858	83.8234	117.935	198.713	116.975	162.368	177.364	216.741	145.348	1015.35	17.061	26.5799	30.7252	37.1689	746.186	440.892	50.7022	206.363	519.002	958.989	442.307	446.16	804.726	853.278	392.153	301.235	98.1852	37.412	26.0783	72.1945	38.6489	229.398	123.756	373.558	244.053	141.18	203.819	146.87	410.75	607.672	419.775	0	0	-630.76	65.4843	656.325	657.606	4225.75	1245.57	754.257	21.7525	199.925	-4301.48
497750	497.75	2.50214	2.47525	2.50527	25221.6	0.497749	680.793	29.9736	214.951	237.516	240.263	212.421	170.457	206.486	171.196	179.448	154.078	169.696	198.93	195.227	183.669	183.615	182.053	155.225	191.047	226.993	187.525	213.165	158.124	219.81	161.59	173.605	195.354	174.145	232.351	199.186	214.716	215.095	191.668	86.3907	117.251	38.3779	15.6956	34.0259	13.6874	18.9615	236.906	31.2163	82.9801	72.7019	86.4911	105.322	120.405	156.658	103.561	94.8475	128.339	101.327	91.6106	103.956	92.8597	137.117	94.923	132.377	92.2648	111.82	125.086	95.4851	87.7472	215.829	148.315	178.58	176.088	237.374	131.28	1052.06	27.2169	30.55	31.5451	17.76	743.871	429.192	49.0509	255.648	485.204	941.941	475.729	429.497	871.191	817.696	456.868	276.889	33.5014	34.5353	23.636	106.331	25.9434	262.248	140.735	340.642	237.796	118.536	270.466	139.152	472.074	645.952	488.738	0	0	-627.829	73.821	672.869	686.319	4244.59	1268.93	719.184	22.0601	203.029	-4325.72
498000	498	2.46236	2.47525	2.46087	24820.6	0.497999	674.886	34.6159	194.713	216.825	237.522	190.62	156.016	201.316	189.911	182.589	195.681	156.804	205.942	178.036	192.258	174.31	179.215	169.178	175.276	176.122	187.301	181.29	169.912	173.258	184.006	157.97	211.663	148.264	179.556	230.698	223.643	266.51	211.713	101.173	83.066	22.7742	16.1624	23.2458	27.0411	36.2112	201.114	35.9816	88.1463	103.094	114.493	114.892	109.937	121.171	113.272	88.2493	113.747	131.51	115.639	117.556	99.3664	99.9525	98.4386	123.25	89.1898	89.4857	112.883	89.4667	98.7518	220.345	131.908	143.686	167.291	188.841	140.51	1004.67	16.1324	19.1197	53.7293	35.1672	732.076	436.22	47.4107	213.322	522.919	914.609	419.485	428.493	857.31	955.552	385.92	279.479	39.8092	54.6019	24.7697	79.088	31.3577	224.94	134.241	373.741	273.025	120.648	257.996	150.461	482.715	577.041	364.468	0	0	-614.771	99.3027	665.579	641.392	4244.99	1283.33	742.117	17.6296	205.33	-4257.34
498250	498.25	2.48017	2.47525	2.48074	25000.1	0.498249	676.91	32.9858	194.544	237.597	220.002	230.428	129.309	168.717	202.866	196.481	199.296	168.016	216.449	234.706	164.267	162.415	179.85	189.116	186.94	183.557	194.522	150.977	146.234	140.229	178.02	207.624	204.627	194.092	206.518	212.864	230.805	218.379	197.373	93.8923	97.5323	34.0305	32.0475	11.9173	15.4181	25.3192	228.301	22.0711	87.3552	92.0367	119.227	125.548	117.051	128.889	97.7652	132.932	107.131	127.259	123.887	100.751	89.7488	85.2174	109.69	140.376	140.151	121.412	120.124	100.7	107.369	223.372	154.856	159.71	143.74	223.589	122.65	1061.01	25.6516	35.4897	12.9997	22.425	730.445	431.963	47.8328	230.582	466.073	944.375	431.585	434.672	857.298	984.946	463.258	274	41.5301	65.882	23.7917	104.294	25.3535	241.526	127.265	413.509	239.84	146.952	317.765	122.358	530.39	629.922	437.397	0	0	-618.553	73.0872	672.171	641.581	4251.46	1283.21	744.173	20.0457	194.779	-4273.97
